Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds)
3843,100611 (3843),5804,202272 (5804),"10/1/2017 - 12/31/2017, Every day, Daily Average",2521,2112,3008
3843,100611 (3843),5805,202362 (5805),"10/1/2017 - 12/31/2017, Every day, Daily Average",2521,2164,2936
3843,100611 (3843),5806,302453 (5806),"10/1/2017 - 12/31/2017, Every day, Daily Average",2778,2227,3465
3843,100611 (3843),5809,302471 (5809),"10/1/2017 - 12/31/2017, Every day, Daily Average",2384,1900,2990
3843,100611 (3843),5810,302463 (5810),"10/1/2017 - 12/31/2017, Every day, Daily Average",2436,2026,2928
3843,100611 (3843),5811,302473 (5811),"10/1/2017 - 12/31/2017, Every day, Daily Average",2367,1940,2887
3843,100611 (3843),5814,302446 (5814),"10/1/2017 - 12/31/2017, Every day, Daily Average",2942,2322,3726
3843,100611 (3843),5816,302454 (5816),"10/1/2017 - 12/31/2017, Every day, Daily Average",2815,2263,3501
3843,100611 (3843),5817,302563 (5817),"10/1/2017 - 12/31/2017, Every day, Daily Average",2482,1976,3116
3843,100611 (3843),5818,302445 (5818),"10/1/2017 - 12/31/2017, Every day, Daily Average",3068,2452,3838
3843,100611 (3843),5822,302455 (5822),"10/1/2017 - 12/31/2017, Every day, Daily Average",2562,2113,3105
3843,100611 (3843),5823,202243 (5823),"10/1/2017 - 12/31/2017, Every day, Daily Average",2385,1909,2979
3843,100611 (3843),5827,302472 (5827),"10/1/2017 - 12/31/2017, Every day, Daily Average",2312,2048,2609
3843,100611 (3843),5829,202363 (5829),"10/1/2017 - 12/31/2017, Every day, Daily Average",2824,2310,3451
3843,100611 (3843),5831,302447 (5831),"10/1/2017 - 12/31/2017, Every day, Daily Average",3018,2431,3745
3843,100611 (3843),5833,302562 (5833),"10/1/2017 - 12/31/2017, Every day, Daily Average",2476,2012,3045
3843,100611 (3843),5834,302560 (5834),"10/1/2017 - 12/31/2017, Every day, Daily Average",2443,1949,3061
3843,100611 (3843),5839,302485 (5839),"10/1/2017 - 12/31/2017, Every day, Daily Average",2511,2046,3080
3843,100611 (3843),5841,202262 (5841),"10/1/2017 - 12/31/2017, Every day, Daily Average",2714,2212,3329
3843,100611 (3843),5842,302441 (5842),"10/1/2017 - 12/31/2017, Every day, Daily Average",3063,2466,3803
3843,100611 (3843),5843,302482 (5843),"10/1/2017 - 12/31/2017, Every day, Daily Average",2752,2215,3419
3843,100611 (3843),5847,302754 (5847),"10/1/2017 - 12/31/2017, Every day, Daily Average",2655,2051,3435
3843,100611 (3843),5848,302570 (5848),"10/1/2017 - 12/31/2017, Every day, Daily Average",2466,1955,3109
3843,100611 (3843),5851,302484 (5851),"10/1/2017 - 12/31/2017, Every day, Daily Average",2630,2114,3271
3843,100611 (3843),5853,302762 (5853),"10/1/2017 - 12/31/2017, Every day, Daily Average",2801,2149,3650
3843,100611 (3843),5854,302555 (5854),"10/1/2017 - 12/31/2017, Every day, Daily Average",2595,2083,3232
3843,100611 (3843),5858,302442 (5858),"10/1/2017 - 12/31/2017, Every day, Daily Average",2911,2351,3603
3843,100611 (3843),5859,302444 (5859),"10/1/2017 - 12/31/2017, Every day, Daily Average",2960,2423,3615
3843,100611 (3843),5862,202263 (5862),"10/1/2017 - 12/31/2017, Every day, Daily Average",2763,2262,3374
3843,100611 (3843),5866,302572 (5866),"10/1/2017 - 12/31/2017, Every day, Daily Average",2481,1960,3139
3843,100611 (3843),5868,202264 (5868),"10/1/2017 - 12/31/2017, Every day, Daily Average",2722,2222,3333
3843,100611 (3843),5873,202266 (5873),"10/1/2017 - 12/31/2017, Every day, Daily Average",2699,2173,3351
3843,100611 (3843),5874,302490 (5874),"10/1/2017 - 12/31/2017, Every day, Daily Average",2837,2383,3376
3843,100611 (3843),5880,202267 (5880),"10/1/2017 - 12/31/2017, Every day, Daily Average",2549,2036,3190
3843,100611 (3843),5881,202268 (5881),"10/1/2017 - 12/31/2017, Every day, Daily Average",2775,2239,3438
3843,100611 (3843),5882,302700 (5882),"10/1/2017 - 12/31/2017, Every day, Daily Average",2552,1991,3271
3843,100611 (3843),5883,302551 (5883),"10/1/2017 - 12/31/2017, Every day, Daily Average",2799,2208,3547
3843,100611 (3843),5887,302582 (5887),"10/1/2017 - 12/31/2017, Every day, Daily Average",2873,2308,3576
3843,100611 (3843),5888,20226A (5888),"10/1/2017 - 12/31/2017, Every day, Daily Average",2607,2093,3246
3843,100611 (3843),5891,202258 (5891),"10/1/2017 - 12/31/2017, Every day, Daily Average",2538,2031,3170
3843,100611 (3843),5893,302510 (5893),"10/1/2017 - 12/31/2017, Every day, Daily Average",3129,2454,3988
3843,100611 (3843),5894,302443 (5894),"10/1/2017 - 12/31/2017, Every day, Daily Average",2754,2199,3448
3843,100611 (3843),5897,303290 (5897),"10/1/2017 - 12/31/2017, Every day, Daily Average",3720,2750,5030
3843,100611 (3843),5899,302500 (5899),"10/1/2017 - 12/31/2017, Every day, Daily Average",2924,2365,3614
3843,100611 (3843),5901,302761 (5901),"10/1/2017 - 12/31/2017, Every day, Daily Average",2748,2114,3570
3843,100611 (3843),5902,302701 (5902),"10/1/2017 - 12/31/2017, Every day, Daily Average",2587,2019,3313
3843,100611 (3843),5903,303162 (5903),"10/1/2017 - 12/31/2017, Every day, Daily Average",3308,2596,4214
3843,100611 (3843),5905,302581 (5905),"10/1/2017 - 12/31/2017, Every day, Daily Average",2696,2134,3404
3843,100611 (3843),5910,303161 (5910),"10/1/2017 - 12/31/2017, Every day, Daily Average",3288,2585,4180
3843,100611 (3843),5913,303142 (5913),"10/1/2017 - 12/31/2017, Every day, Daily Average",3242,2554,4114
3843,100611 (3843),5916,303141 (5916),"10/1/2017 - 12/31/2017, Every day, Daily Average",3264,2540,4193
3843,100611 (3843),5919,302884 (5919),"10/1/2017 - 12/31/2017, Every day, Daily Average",3234,2484,4209
3843,100611 (3843),5920,302553 (5920),"10/1/2017 - 12/31/2017, Every day, Daily Average",2868,2270,3622
3843,100611 (3843),5923,302710 (5923),"10/1/2017 - 12/31/2017, Every day, Daily Average",2594,2000,3362
3843,100611 (3843),5924,303120 (5924),"10/1/2017 - 12/31/2017, Every day, Daily Average",3207,2478,4149
3843,100611 (3843),5925,302691 (5925),"10/1/2017 - 12/31/2017, Every day, Daily Average",2679,2128,3371
3843,100611 (3843),5927,302541 (5927),"10/1/2017 - 12/31/2017, Every day, Daily Average",2930,2338,3670
3843,100611 (3843),5929,302883 (5929),"10/1/2017 - 12/31/2017, Every day, Daily Average",3086,2396,3973
3843,100611 (3843),5931,202251 (5931),"10/1/2017 - 12/31/2017, Every day, Daily Average",2633,2103,3295
3843,100611 (3843),5932,302591 (5932),"10/1/2017 - 12/31/2017, Every day, Daily Average",2792,2195,3549
3843,100611 (3843),5937,303110 (5937),"10/1/2017 - 12/31/2017, Every day, Daily Average",3092,2433,3929
3843,100611 (3843),5938,302721 (5938),"10/1/2017 - 12/31/2017, Every day, Daily Average",2638,2071,3359
3843,100611 (3843),5947,303092 (5947),"10/1/2017 - 12/31/2017, Every day, Daily Average",3117,2418,4017
3843,100611 (3843),5949,302771 (5949),"10/1/2017 - 12/31/2017, Every day, Daily Average",2669,2092,3404
3843,100611 (3843),5951,302885 (5951),"10/1/2017 - 12/31/2017, Every day, Daily Average",2830,2189,3658
3843,100611 (3843),5952,302592 (5952),"10/1/2017 - 12/31/2017, Every day, Daily Average",3089,2416,3947
3843,100611 (3843),5954,302720 (5954),"10/1/2017 - 12/31/2017, Every day, Daily Average",2815,2225,3559
3843,100611 (3843),5956,303133 (5956),"10/1/2017 - 12/31/2017, Every day, Daily Average",3573,2771,4607
3843,100611 (3843),5957,302520 (5957),"10/1/2017 - 12/31/2017, Every day, Daily Average",2882,2295,3618
3843,100611 (3843),5958,302602 (5958),"10/1/2017 - 12/31/2017, Every day, Daily Average",3157,2398,4155
3843,100611 (3843),5960,302890 (5960),"10/1/2017 - 12/31/2017, Every day, Daily Average",2847,2208,3670
3843,100611 (3843),5961,302891 (5961),"10/1/2017 - 12/31/2017, Every day, Daily Average",2816,2201,3601
3843,100611 (3843),5965,302782 (5965),"10/1/2017 - 12/31/2017, Every day, Daily Average",3209,2388,4311
3843,100611 (3843),5969,302712 (5969),"10/1/2017 - 12/31/2017, Every day, Daily Average",2919,2272,3749
3843,100611 (3843),5978,303132 (5978),"10/1/2017 - 12/31/2017, Every day, Daily Average",2935,2298,3747
3843,100611 (3843),5980,303093 (5980),"10/1/2017 - 12/31/2017, Every day, Daily Average",2826,2207,3617
3843,100611 (3843),5981,302861 (5981),"10/1/2017 - 12/31/2017, Every day, Daily Average",2822,2223,3581
3843,100611 (3843),5989,302862 (5989),"10/1/2017 - 12/31/2017, Every day, Daily Average",2890,2236,3734
3843,100611 (3843),5993,303101 (5993),"10/1/2017 - 12/31/2017, Every day, Daily Average",2863,2260,3625
3843,100611 (3843),5995,303094 (5995),"10/1/2017 - 12/31/2017, Every day, Daily Average",2831,2231,3591
3843,100611 (3843),5996,302772 (5996),"10/1/2017 - 12/31/2017, Every day, Daily Average",2753,2153,3520
3843,100611 (3843),5998,302900 (5998),"10/1/2017 - 12/31/2017, Every day, Daily Average",2890,2255,3702
3843,100611 (3843),6000,302901 (6000),"10/1/2017 - 12/31/2017, Every day, Daily Average",3018,2289,3978
3843,100611 (3843),6002,302730 (6002),"10/1/2017 - 12/31/2017, Every day, Daily Average",2846,2253,3594
3843,100611 (3843),6005,302783 (6005),"10/1/2017 - 12/31/2017, Every day, Daily Average",3456,2644,4516
3843,100611 (3843),6011,302902 (6011),"10/1/2017 - 12/31/2017, Every day, Daily Average",3105,2420,3983
3843,100611 (3843),6023,303080 (6023),"10/1/2017 - 12/31/2017, Every day, Daily Average",3098,2380,4031
3843,100611 (3843),6025,302530 (6025),"10/1/2017 - 12/31/2017, Every day, Daily Average",2936,2332,3695
3843,100611 (3843),6030,302872 (6030),"10/1/2017 - 12/31/2017, Every day, Daily Average",3418,2579,4529
3843,100611 (3843),6037,303134 (6037),"10/1/2017 - 12/31/2017, Every day, Daily Average",2942,2322,3727
3843,100611 (3843),6038,302740 (6038),"10/1/2017 - 12/31/2017, Every day, Daily Average",2686,2147,3359
3843,100611 (3843),6041,303070 (6041),"10/1/2017 - 12/31/2017, Every day, Daily Average",3302,2490,4378
3843,100611 (3843),6046,302910 (6046),"10/1/2017 - 12/31/2017, Every day, Daily Average",3079,2444,3878
3843,100611 (3843),6052,303181 (6052),"10/1/2017 - 12/31/2017, Every day, Daily Average",2937,2339,3687
3843,100611 (3843),6056,303071 (6056),"10/1/2017 - 12/31/2017, Every day, Daily Average",3497,2616,4674
3843,100611 (3843),6059,302431 (6059),"10/1/2017 - 12/31/2017, Every day, Daily Average",2995,2390,3752
3843,100611 (3843),6063,302790 (6063),"10/1/2017 - 12/31/2017, Every day, Daily Average",2826,2211,3611
3843,100611 (3843),6067,303184 (6067),"10/1/2017 - 12/31/2017, Every day, Daily Average",2918,2353,3617
3843,100611 (3843),6069,303251 (6069),"10/1/2017 - 12/31/2017, Every day, Daily Average",2997,2395,3750
3843,100611 (3843),6072,303191 (6072),"10/1/2017 - 12/31/2017, Every day, Daily Average",3563,2670,4753
3843,100611 (3843),6077,302741 (6077),"10/1/2017 - 12/31/2017, Every day, Daily Average",2763,2190,3485
3843,100611 (3843),6078,302920 (6078),"10/1/2017 - 12/31/2017, Every day, Daily Average",3159,2468,4042
3843,100611 (3843),6082,303192 (6082),"10/1/2017 - 12/31/2017, Every day, Daily Average",2978,2339,3791
3843,100611 (3843),6084,304490 (6084),"10/1/2017 - 12/31/2017, Every day, Daily Average",3265,2527,4217
3843,100611 (3843),6086,302662 (6086),"10/1/2017 - 12/31/2017, Every day, Daily Average",2816,2230,3555
3843,100611 (3843),6098,302532 (6098),"10/1/2017 - 12/31/2017, Every day, Daily Average",3015,2387,3807
3843,100611 (3843),6106,303263 (6106),"10/1/2017 - 12/31/2017, Every day, Daily Average",3091,2454,3892
3843,100611 (3843),6108,302791 (6108),"10/1/2017 - 12/31/2017, Every day, Daily Average",2764,2206,3462
3843,100611 (3843),6111,303230 (6111),"10/1/2017 - 12/31/2017, Every day, Daily Average",3117,2471,3930
3843,100611 (3843),6112,304480 (6112),"10/1/2017 - 12/31/2017, Every day, Daily Average",3082,2510,3783
3843,100611 (3843),6140,303240 (6140),"10/1/2017 - 12/31/2017, Every day, Daily Average",3060,2445,3829
3843,100611 (3843),6146,303241 (6146),"10/1/2017 - 12/31/2017, Every day, Daily Average",3081,2469,3844
3843,100611 (3843),6160,302666 (6160),"10/1/2017 - 12/31/2017, Every day, Daily Average",2672,2197,3248
3843,100611 (3843),6161,303262 (6161),"10/1/2017 - 12/31/2017, Every day, Daily Average",3076,2455,3852
3843,100611 (3843),6162,302811 (6162),"10/1/2017 - 12/31/2017, Every day, Daily Average",2824,2252,3540
3843,100611 (3843),6181,302531 (6181),"10/1/2017 - 12/31/2017, Every day, Daily Average",3186,2517,4031
3843,100611 (3843),6183,303242 (6183),"10/1/2017 - 12/31/2017, Every day, Daily Average",3091,2540,3760
3843,100611 (3843),6184,303981 (6184),"10/1/2017 - 12/31/2017, Every day, Daily Average",3153,2524,3938
3843,100611 (3843),6186,302665 (6186),"10/1/2017 - 12/31/2017, Every day, Daily Average",2850,2274,3570
3843,100611 (3843),6190,302433 (6190),"10/1/2017 - 12/31/2017, Every day, Daily Average",3113,2495,3883
3843,100611 (3843),6202,302812 (6202),"10/1/2017 - 12/31/2017, Every day, Daily Average",2881,2295,3615
3843,100611 (3843),6210,303971 (6210),"10/1/2017 - 12/31/2017, Every day, Daily Average",3135,2577,3812
3843,100611 (3843),6228,302630 (6228),"10/1/2017 - 12/31/2017, Every day, Daily Average",3165,2540,3943
3843,100611 (3843),6264,303972 (6264),"10/1/2017 - 12/31/2017, Every day, Daily Average",3144,2581,3828
3843,100611 (3843),6276,302821 (6276),"10/1/2017 - 12/31/2017, Every day, Daily Average",2740,2287,3282
3843,100611 (3843),6277,302820 (6277),"10/1/2017 - 12/31/2017, Every day, Daily Average",2890,2310,3614
3843,100611 (3843),6284,302642 (6284),"10/1/2017 - 12/31/2017, Every day, Daily Average",3185,2560,3961
3843,100611 (3843),6297,303975 (6297),"10/1/2017 - 12/31/2017, Every day, Daily Average",3184,2615,3875
3843,100611 (3843),6300,302822 (6300),"10/1/2017 - 12/31/2017, Every day, Daily Average",2898,2331,3601
3843,100611 (3843),6346,303976 (6346),"10/1/2017 - 12/31/2017, Every day, Daily Average",3190,2629,3869
3843,100611 (3843),6352,303476 (6352),"10/1/2017 - 12/31/2017, Every day, Daily Average",3063,2465,3805
3843,100611 (3843),6353,302640 (6353),"10/1/2017 - 12/31/2017, Every day, Daily Average",3234,2603,4017
3843,100611 (3843),6366,304021 (6366),"10/1/2017 - 12/31/2017, Every day, Daily Average",3273,2690,3981
3843,100611 (3843),6376,304027 (6376),"10/1/2017 - 12/31/2017, Every day, Daily Average",3175,2639,3818
3843,100611 (3843),6379,303491 (6379),"10/1/2017 - 12/31/2017, Every day, Daily Average",3340,2673,4171
3843,100611 (3843),6382,303483 (6382),"10/1/2017 - 12/31/2017, Every day, Daily Average",3277,2629,4084
3843,100611 (3843),6383,303490 (6383),"10/1/2017 - 12/31/2017, Every day, Daily Average",3349,2666,4206
3843,100611 (3843),6385,303471 (6385),"10/1/2017 - 12/31/2017, Every day, Daily Average",3114,2502,3875
3843,100611 (3843),6386,303472 (6386),"10/1/2017 - 12/31/2017, Every day, Daily Average",3289,2625,4120
3843,100611 (3843),6387,303484 (6387),"10/1/2017 - 12/31/2017, Every day, Daily Average",3286,2621,4118
3843,100611 (3843),6393,304025 (6393),"10/1/2017 - 12/31/2017, Every day, Daily Average",3726,2945,4713
3843,100611 (3843),6398,303474 (6398),"10/1/2017 - 12/31/2017, Every day, Daily Average",3167,2555,3924
3843,100611 (3843),6399,303473 (6399),"10/1/2017 - 12/31/2017, Every day, Daily Average",3192,2575,3955
3843,100611 (3843),6400,303481 (6400),"10/1/2017 - 12/31/2017, Every day, Daily Average",3229,2611,3992
3843,100611 (3843),6401,303482 (6401),"10/1/2017 - 12/31/2017, Every day, Daily Average",3371,2683,4234
3843,100611 (3843),6403,304024 (6403),"10/1/2017 - 12/31/2017, Every day, Daily Average",3495,2812,4342
3843,100611 (3843),6410,304022 (6410),"10/1/2017 - 12/31/2017, Every day, Daily Average",3223,2671,3888
3843,100611 (3843),6413,303475 (6413),"10/1/2017 - 12/31/2017, Every day, Daily Average",3097,2495,3842
3843,100611 (3843),6444,304101 (6444),"10/1/2017 - 12/31/2017, Every day, Daily Average",3839,3165,4655
3843,100611 (3843),6453,304023 (6453),"10/1/2017 - 12/31/2017, Every day, Daily Average",3618,2860,4575
3843,100611 (3843),6477,304032 (6477),"10/1/2017 - 12/31/2017, Every day, Daily Average",3572,2910,4383
3843,100611 (3843),6485,303773 (6485),"10/1/2017 - 12/31/2017, Every day, Daily Average",3638,2945,4492
3843,100611 (3843),6488,303833 (6488),"10/1/2017 - 12/31/2017, Every day, Daily Average",3664,2983,4499
3843,100611 (3843),6489,303740 (6489),"10/1/2017 - 12/31/2017, Every day, Daily Average",3499,2825,4332
3843,100611 (3843),6490,303741 (6490),"10/1/2017 - 12/31/2017, Every day, Daily Average",3650,2971,4483
3843,100611 (3843),6491,303691 (6491),"10/1/2017 - 12/31/2017, Every day, Daily Average",3437,2754,4289
3843,100611 (3843),6493,303693 (6493),"10/1/2017 - 12/31/2017, Every day, Daily Average",3410,2718,4277
3843,100611 (3843),6496,303460 (6496),"10/1/2017 - 12/31/2017, Every day, Daily Average",3011,2453,3694
3843,100611 (3843),6499,303511 (6499),"10/1/2017 - 12/31/2017, Every day, Daily Average",3362,2695,4193
3843,100611 (3843),6500,304036 (6500),"10/1/2017 - 12/31/2017, Every day, Daily Average",3859,3128,4760
3843,100611 (3843),6509,303837 (6509),"10/1/2017 - 12/31/2017, Every day, Daily Average",3752,3045,4622
3843,100611 (3843),6510,303932 (6510),"10/1/2017 - 12/31/2017, Every day, Daily Average",3841,3102,4755
3843,100611 (3843),6512,303694 (6512),"10/1/2017 - 12/31/2017, Every day, Daily Average",3391,2717,4230
3843,100611 (3843),6515,303838 (6515),"10/1/2017 - 12/31/2017, Every day, Daily Average",3702,3024,4531
3843,100611 (3843),6521,303933 (6521),"10/1/2017 - 12/31/2017, Every day, Daily Average",3767,3065,4629
3843,100611 (3843),6531,303692 (6531),"10/1/2017 - 12/31/2017, Every day, Daily Average",3413,2741,4249
3843,100611 (3843),6535,303751 (6535),"10/1/2017 - 12/31/2017, Every day, Daily Average",3475,2795,4320
3843,100611 (3843),6537,303771 (6537),"10/1/2017 - 12/31/2017, Every day, Daily Average",3589,2893,4451
3843,100611 (3843),6540,303763 (6540),"10/1/2017 - 12/31/2017, Every day, Daily Average",3520,2843,4358
3843,100611 (3843),6541,303851 (6541),"10/1/2017 - 12/31/2017, Every day, Daily Average",3620,2885,4541
3843,100611 (3843),6553,303453 (6553),"10/1/2017 - 12/31/2017, Every day, Daily Average",2994,2449,3659
3843,100611 (3843),6554,303454 (6554),"10/1/2017 - 12/31/2017, Every day, Daily Average",2989,2436,3667
3843,100611 (3843),6603,303450 (6603),"10/1/2017 - 12/31/2017, Every day, Daily Average",3028,2482,3692
3843,100611 (3843),6640,303444 (6640),"10/1/2017 - 12/31/2017, Every day, Daily Average",3084,2507,3792
3843,100611 (3843),6660,303445 (6660),"10/1/2017 - 12/31/2017, Every day, Daily Average",3068,2507,3753
3843,100611 (3843),6721,303430 (6721),"10/1/2017 - 12/31/2017, Every day, Daily Average",3126,2559,3817
3843,100611 (3843),6724,303431 (6724),"10/1/2017 - 12/31/2017, Every day, Daily Average",3138,2552,3857
3843,100611 (3843),6729,303433 (6729),"10/1/2017 - 12/31/2017, Every day, Daily Average",3170,2580,3893
3843,100611 (3843),6736,303532 (6736),"10/1/2017 - 12/31/2017, Every day, Daily Average",3197,2595,3938
3843,100611 (3843),6774,303530 (6774),"10/1/2017 - 12/31/2017, Every day, Daily Average",3257,2628,4035
3843,100611 (3843),6791,303410 (6791),"10/1/2017 - 12/31/2017, Every day, Daily Average",3250,2627,4020
3843,100611 (3843),6793,303543 (6793),"10/1/2017 - 12/31/2017, Every day, Daily Average",3301,2651,4109
3843,100611 (3843),6806,303551 (6806),"10/1/2017 - 12/31/2017, Every day, Daily Average",3312,2667,4111
3843,100611 (3843),6821,303562 (6821),"10/1/2017 - 12/31/2017, Every day, Daily Average",3358,2700,4176
3843,100611 (3843),6835,303403 (6835),"10/1/2017 - 12/31/2017, Every day, Daily Average",3370,2740,4144
