,ID,ModifiedTMC,TOD,YEAR,CHAMP_LINK_COUNT,PHF,ALPHA,BETA,FT2,LANES,DISTANCE,CAPACITY,FFS,INRIX_SPEED,SPEED_20TH,FF_TIME,INRIX_TIME,INRIX_VOL,CHAMP_PCE,CHAMP_VOL,TNC_VOL,TNC_PUDO
145,105+10355_AM,105+10355,AM,2016,1,0.348,0.6,3.5,2,2,0.06,5459.770115,31.04,18.05582492,10.484,0.115979381,0.199381641,5749.691977,1323.96619,1232.89916,111.72359,1.26
146,105+10356_AM,105+10356,AM,2016,12,0.348,0.6,3.5,2,2.076923077,0.78,5669.761273,28.03,21.1597511,16.79,1.669639672,2.211746243,4757.379761,1784.296704,1667.47528,93.34699051,1.542051282
147,105+10357_AM,105+10357,AM,2016,2,0.348,0.6,3.5,2,3,0.11,8189.655172,24.63,11.01306977,7,0.267965895,0.59928795,10068.98036,2035.026865,1910.211925,99.01559091,4.91
148,105+10358_AM,105+10358,AM,2016,3,0.348,0.6,3.5,2,3,0.35,8189.655172,37.77,19.76285271,13.868,0.555996823,1.062599631,9227.982626,3955.025348,3729.617734,186.8887711,5.247074286
149,105+10359_AM,105+10359,AM,2016,1,0.348,0.6,3.5,2,2,0.25,5459.770115,31.01,26.38531516,24.008,0.483714931,0.568498042,3841.312795,2365.48364,2238.18387,190.59319,4.15
150,105+10361_AM,105+10361,AM,2016,8,0.348,0.6,3.5,3,1,0.54,2298.850575,24.68,17.71019417,15,1.31280389,1.829454815,2037.891505,995.4269413,940.6293224,23.09830056,0.137962963
151,105+10362_AM,105+10362,AM,2016,7,0.348,0.6,3.5,3,1.924528302,0.53,4424.202993,21.98,16.90049541,14.186,1.446769791,1.881601647,3631.242368,1813.655825,1703.387069,47.10232113,0.866603774
152,105+10363_AM,105+10363,AM,2016,7,0.348,0.6,3.5,3,2,0.69,4581.042812,22.74,14.23665672,9.856,1.820580475,2.907986111,4575.110855,2566.965382,2428.840532,59.92217725,1.145217391
153,105+10364_AM,105+10364,AM,2016,2,0.348,0.6,8.5,4,1,0.06,2011.494253,23.48,13.6534375,9,0.153321976,0.263669863,2055.009802,416.054655,358.35325,23.675195,4.845
154,105+10366_AM,105+10366,AM,2016,1,0.348,0.6,3.5,3,1,0.13,2298.850575,20.55,16.661875,15,0.379562044,0.468134589,1755.21104,1156.2478,1082.69213,30.2915,0.34
155,105+10367_AM,105+10367,AM,2016,4,0.348,0.6,3.5,3,1,0.3,2298.850575,19.15,11.88809179,9,0.939947781,1.514120207,2310.658167,609.2547457,574.015966,16.80048333,0.338666667
156,105+10369_AM,105+10369,AM,2016,3,0.348,0.6,3.5,2,2,0.29,5459.770115,30.03,16.84364169,12.598,0.579420579,1.033030762,5890.946898,3019.347481,2823.69807,25.07852862,0.67862069
157,105+10370_AM,105+10370,AM,2016,5,0.348,0.6,3.5,2,2,0.42,5459.770115,31.02,13.56769752,6.77,0.81237911,1.857352728,6788.934111,3933.208028,3720.759189,50.67973905,0.942619048
158,105+10371_AM,105+10371,AM,2016,5,0.348,0.6,3.5,2,2,0.34,5459.770115,47.4,27.79794872,21.842,0.430379747,0.7338671,5717.598416,771.1142612,722.0074135,14.95634618,0.476470588
159,105+10372_AM,105+10372,AM,2016,10,0.348,0.6,3.5,2,2,0.68355,5459.770115,42.14,18.18526814,14,0.973255814,2.255287065,6835.205894,1971.66253,1867.002071,34.421752,0.529149294
160,105+10373_AM,105+10373,AM,2016,3,0.348,0.6,3.5,2,1.631578947,0.38,4454.022989,38.99,16.49029595,11,0.584765324,1.382631341,5632.412898,1834.893303,1700.131038,72.11961789,2.975789474
161,105+10374_AM,105+10374,AM,2016,3,0.348,0.6,3.5,2,3,0.1,8189.655172,35.53,17.23623277,10.44,0.168871376,0.348103909,9639.172949,2520.805371,2303.4765,83.686361,1.759
162,105+10375_AM,105+10375,AM,2016,2,0.348,0.6,3.5,2,3,0.27,8189.655172,36.45,16.12936963,11.158,0.444444444,1.004378992,10123.10561,1720.36304,1567.33421,158.7176541,6.972222222
163,105+10376_AM,105+10376,AM,2016,3,0.348,0.6,3.5,2,3.258064516,0.31,8894.141639,35.86,20.05284759,15.58,0.51868377,0.927549063,9615.429966,2652.218375,2408.671464,141.7531003,3.158709677
164,105+10379_AM,105+10379,AM,2016,6,0.348,0.6,3.5,2,1.647058824,0.34,4496.281271,31.4,20.38862069,17,0.649681529,1.000558121,4363.119208,1080.457636,1004.144112,26.97826265,0.892941176
165,105+10380_AM,105+10380,AM,2016,17,0.348,0.6,3.5,2,2,0.89,5459.770115,21.86,15.54094595,13.19,2.442817932,3.436084276,4885.345913,792.93857,700.3878592,23.55936652,0.709550562
167,105+10382_AM,105+10382,AM,2016,11,0.348,0.6,3.5,2,2,0.6,5459.770115,22.59,16.58206371,13.932,1.593625498,2.171020485,4726.987965,931.669549,812.8106805,39.5092805,1.199
168,105+10383_AM,105+10383,AM,2016,6,0.348,0.6,3.5,2,2,0.54,5459.770115,29.55,19.19949438,15.692,1.096446701,1.68754444,5295.348002,1465.957012,1297.702151,88.97419778,1.762407407
169,105+10384_AM,105+10384,AM,2016,9,0.348,0.6,3.5,2,2,0.99,5459.770115,27.61,18.4519568,15.79,2.151394422,3.219170771,5171.708923,1098.805681,967.6868745,108.9323236,7.535454545
170,105+10385_AM,105+10385,AM,2016,2,0.348,0.6,3.5,2,2,0.17999,5459.770115,30.33,16.82423944,13.04,0.356063304,0.641895287,5933.321577,1442.77466,1279.00061,167.7830237,4.618077115
171,105+10386_AM,105+10386,AM,2016,12,0.348,0.6,3.5,2,2,0.77233,5459.770115,25.54,16.50416667,15,1.81440094,2.807763696,5318.750312,891.9379134,753.1450166,257.199721,5.251137208
172,105+10387_AM,105+10387,AM,2016,1,0.348,0.6,3.5,2,4,0.035,10919.54023,23.28,11.52575798,7.51,0.090206186,0.182200598,12706.48599,2999.53516,2625.84333,431.14807,21.12
173,105+10388_AM,105+10388,AM,2016,5,0.348,0.6,3.5,2,3.52,0.25,9103.448276,23.82,14.32367925,11.29,0.629722922,1.047216972,9366.805692,3713.596356,3215.925341,608.0266316,20.1276
174,105+10389_AM,105+10389,AM,2016,3,0.348,0.6,3.5,2,5,0.12,12931.03448,25.84,12.20318985,9,0.278637771,0.590009669,15445.47683,7086.334473,6194.312053,676.0162233,14.85666667
175,105+10390_AM,105+10390,AM,2016,2,0.348,0.6,3.5,2,5,0.12,12212.64368,26.81,16.96657837,13.81,0.268556509,0.424363702,12095.90648,5226.971357,4540.13054,660.3427833,18.83666667
176,105+10391_AM,105+10391,AM,2016,2,0.348,0.6,3.5,2,5,0.12,12212.64368,24.66,13.79371681,9.018,0.291970803,0.521976788,13200.6392,6076.139487,5176.45092,902.6298667,23.83
177,105+10392_AM,105+10392,AM,2016,2,0.348,0.6,3.5,2,5,0.12,12212.64368,22.57,13.76939064,9.398,0.319007532,0.522898957,12435.16697,6312.354653,5358.573933,1018.573127,32.53333333
178,105+10393_AM,105+10393,AM,2016,3,0.348,0.6,3.5,2,4,0.12,9770.114943,16.88,10.74095921,7.68,0.426540284,0.670331193,9635.469335,5699.745688,4803.6499,744.2060783,25.405
179,105+10395_AM,105+10395,AM,2016,1,0.348,0.6,3.5,3,1,0.13,2155.172414,21.7,10.61389079,7.55,0.359447005,0.734886024,2525.042388,1266.1073,1189.96373,25.27186,1.06
180,105+10396_AM,105+10396,AM,2016,1,0.348,0.6,3.5,3,1,0.13,2011.494253,22.51,10.99404943,7.27,0.346512661,0.709474707,2358.625778,130.77348,119.2386,13.74535,2.53
181,105+10397_AM,105+10397,AM,2016,3,0.348,0.6,3.5,2,2,0.23,5172.413793,22.7,16.39460784,10.706,0.607929515,0.84174017,4555.230444,2223.209821,2101.529573,90.55212652,1.817826087
182,105+10398_AM,105+10398,AM,2016,1,0.348,0.6,3.5,2,2,0.13,5172.413793,23.8,14.24328063,10,0.327731092,0.547626646,5340.27953,3963.88745,3724.30406,209.6726,3.61
183,105+10399_AM,105+10399,AM,2016,6,0.348,0.6,3.5,2,2,0.39,5172.413793,25.47,15.41280783,10.78,0.918727915,1.518217853,5297.924402,3628.836069,3388.205327,177.861581,1.586923077
184,105+10400_AM,105+10400,AM,2016,3,0.348,0.6,3.5,2,2.5,0.14,6465.517241,30.35,23.38487425,20.73,0.276771005,0.35920655,5292.991305,4074.325859,3814.971903,187.7364486,1.167857143
185,105+10401_AM,105+10401,AM,2016,2,0.348,0.6,3.5,2,1,0.31,2729.885057,29.42,19.47346614,16.622,0.632222978,0.955145831,2607.152496,2031.717504,1874.706952,146.6116365,6.001935484
186,105+10402_AM,105+10402,AM,2016,3,0.348,0.6,3.5,2,1,0.22,2729.885057,30.96,18.40374593,13.124,0.426356589,0.717245285,2831.965549,586.5876768,494.6633809,69.91994909,1.87
187,105+10403_AM,105+10403,AM,2016,4,0.348,0.6,3.5,2,2,0.2,5459.770115,27.17,13.80883171,10,0.4416636,0.86900907,6258.502464,2546.738523,2228.905753,78.6797675,3.0875
188,105+10405_AM,105+10405,AM,2016,2,0.348,0.6,8.5,4,2,0.18,3735.632184,26.28,17.97521173,15,0.410958904,0.600827415,3622.526369,438.21442,330.65208,43.98194,2.19
189,105+10407_AM,105+10407,AM,2016,2,0.348,0.6,8.5,4,2,0.07,3735.632184,28.96,22.06092081,19,0.145027624,0.190381899,3459.966563,264.15515,245.01233,60.26066286,2.224285714
190,105+10408_AM,105+10408,AM,2016,5,0.348,0.6,8.5,4,1,0.64,1302.083333,25.24,14.96123482,13,1.521394612,2.566633067,1322.997566,109.3426639,93.77607813,128.2582167,42.000625
191,105+10409_AM,105+10409,AM,2016,2,0.348,0.6,8.5,4,1,0.09,1867.816092,34.03,10.76646552,6.82,0.158683515,0.501557358,2171.695697,154.6237133,138.1065433,35.08036111,2.538888889
192,105+10412_AM,105+10412,AM,2016,1,0.348,0.6,3.5,2,3,0.17,8189.655172,30.55,10.95677419,6.48,0.333878887,0.930930931,11188.50078,6358.40723,5803.20571,355.15112,14.46
193,105+10413_AM,105+10413,AM,2016,1,0.348,0.6,3.5,2,3,0.18,8189.655172,26.27,14.06759179,10.61,0.411115341,0.767722021,9099.157853,5242.38135,4753.0294,458.3477,22.07
194,105+10414_AM,105+10414,AM,2016,2,0.348,0.6,3.5,2,2,0.18,5459.770115,28.95,18.0223446,12.794,0.373056995,0.599256103,5476.189724,3566.54248,3190.55903,224.40076,4.6
195,105+10416_AM,105+10416,AM,2016,2,0.348,0.83,5.5,1,3,0.2527,9569.409003,23.41,12.02976796,8.526,0.647671935,1.260373438,9799.755896,3875.780336,3391.813988,126.2260311,3.03917689
196,105+10417_AM,105+10417,AM,2016,2,0.348,0.6,3.5,2,3,0.12,7758.62069,27.2,15.72696233,12.608,0.264705882,0.457812504,8204.207053,2687.005474,2316.350249,166.6983975,3.463333333
197,105+10418_AM,105+10418,AM,2016,3,0.348,0.6,3.5,2,3,0.12,7758.62069,25.77,16.76836759,13.4,0.279394645,0.4293799,7515.858379,3117.217693,2714.154303,237.4388967,3.903333333
198,105+10419_AM,105+10419,AM,2016,3,0.348,0.6,3.5,2,2,0.12,5172.413793,22.78,13.63764633,9.71,0.316066725,0.527950339,5338.943925,3672.538083,3265.368297,224.6322,3.063333333
199,105+10420_AM,105+10420,AM,2016,3,0.348,0.6,3.5,2,2,0.12,4885.057471,21.93,11.71886957,8,0.328317373,0.614393731,5434.579186,3730.997313,3311.1834,245.32566,4.63
200,105+10421_AM,105+10421,AM,2016,3,0.348,0.6,3.5,2,2,0.12,4885.057471,20.87,12.18895105,9.03,0.344992813,0.590698902,5130.296041,3800.012388,3351.190969,284.196015,7.201666667
201,105+10422_AM,105+10422,AM,2016,4,0.348,0.6,3.5,2,2,0.235,5172.413793,22.8,15.24438898,12.35,0.618421053,0.924930479,4897.577897,3473.667043,3122.644217,299.8082374,1.367446809
202,105+10424_AM,105+10424,AM,2016,3,0.348,0.6,3.5,2,3,0.18,8189.655172,25.52,14.2459588,9.26,0.423197492,0.758109732,8863.779713,2799.108397,2688.641267,112.3814233,4.27
203,105+10425_AM,105+10425,AM,2016,3,0.348,0.6,3.5,2,2,0.27,5172.413793,23.52,14.63870662,11.03,0.68877551,1.106655145,5188.849201,3392.242723,3239.060245,182.1496937,8.44037037
204,105+10426_AM,105+10426,AM,2016,11,0.348,0.6,3.5,2,2,0.76511,5172.413793,23.84,18.35860987,14.976,1.925612416,2.500548807,4237.338578,3114.100189,2960.492598,168.4525895,3.797821882
205,105+10427_AM,105+10427,AM,2016,2,0.348,0.6,3.5,2,2,0.12,5172.413793,26.42,16.04133449,10.038,0.272520818,0.448840463,5285.065066,2961.27441,2811.8093,185.14026,2.84
206,105+10428_AM,105+10428,AM,2016,1,0.348,0.6,3.5,2,2,0.11,5172.413793,26.33,12.21211538,6.77,0.250664641,0.540446908,6238.390274,2926.06079,2767.11195,167.36806,3.54
207,105+10429_AM,105+10429,AM,2016,1,0.348,0.6,3.5,2,2,0.11,5172.413793,19.97,8.003318486,5,0.330495744,0.824657923,6714.194871,2828.93945,2680.44565,193.09877,3.9
208,105+10432_AM,105+10432,AM,2016,4,0.348,0.6,3.5,2,3,0.19872,8189.655172,31.18,17.52202532,11.902,0.382398974,0.680469283,8825.458128,1214.157155,1174.342186,9.195013084,0.218075181
209,105+10435_AM,105+10435,AM,2016,3,0.348,0.6,3.5,2,2,0.18,5459.770115,22.62,14.15541958,10,0.477453581,0.762958663,5454.497763,1990.790029,1900.188922,27.88523833,2.342222222
210,105+10436_AM,105+10436,AM,2016,16,0.348,0.71,3.5,1,1.782051282,0.78,5067.418214,27.61,21.67262376,20,1.69503803,2.159406287,3860.311807,1270.71477,1204.896368,39.59725974,0.54474359
211,105+10437_AM,105+10437,AM,2016,4,0.348,0.71,2.1,1,3,0.62,12500,40.64,16.7678854,9.134,0.915354331,2.218526612,17409.76811,7835.652534,7506.462588,287.8151477,28.82145161
212,105+10439_AM,105+10439,AM,2016,4,0.348,0.6,3.5,2,2.666666667,0.36,7279.693487,25.05,17.84803681,14.1,0.862275449,1.210217136,6499.607768,2723.342123,2613.175217,133.5429489,5.446666667
213,105+10441_AM,105+10441,AM,2016,8,0.348,0.6,3.5,3,2,0.52,4310.344828,20.19,12.85033784,11,1.545319465,2.427951731,4250.114839,2123.597342,2039.830612,92.711965,7.267307692
214,105+10442_AM,105+10442,AM,2016,2,0.348,0.6,3.5,3,2,0.12,4022.988506,23.2,11.39460227,9,0.310344828,0.631878132,4702.50049,285.25703,273.10841,60.434575,3.655
215,105+10443_AM,105+10443,AM,2016,3,0.348,0.6,3.5,3,2,0.18,4022.988506,20.72,14.02824561,11,0.521235521,0.769875314,3767.796791,203.5873033,193.63338,52.23910333,3.283333333
216,105+10444_AM,105+10444,AM,2016,11,0.348,0.6,3.5,3,2,0.79,4022.988506,19.47,14.14900383,12,2.434514638,3.350059168,3520.317921,92.51743886,87.26349646,52.21009152,3.58721519
217,105+10445_AM,105+10445,AM,2016,2,0.348,0.6,3.5,3,2,0.12,4022.988506,22.47,12.26643432,7.702,0.320427236,0.58696764,4416.585208,28.2067625,25.2933825,29.01892833,1.420833333
218,105+10446_AM,105+10446,AM,2016,5,0.348,0.6,3.5,3,2,0.32,4022.988506,20,10.70905213,8,0.96,1.792875762,4470.006411,19.39326313,17.1683175,18.99576875,1.481875
221,105+10451_AM,105+10451,AM,2016,1,0.348,0.6,3.5,2,2,0.1,5172.413793,25.54,7.429433272,4,0.234925607,0.807598612,7720.46202,783.409,749.25115,45.96439,3.72
222,105+10452_AM,105+10452,AM,2016,6,0.348,0.6,3.5,2,1.538461538,0.26,3978.779841,22.28,13.40708451,10,0.700179533,1.163563935,4091.813557,1288.613335,1210.696585,86.92176077,2.473846154
223,105+10455_AM,105+10455,AM,2016,2,0.348,0.6,3.5,2,2,0.13,5172.413793,44.36,16.5881746,8.342,0.175834085,0.470214486,6934.627548,3455.444378,3121.276156,210.8508423,2.42
224,105+10457_AM,105+10457,AM,2016,7,0.348,0.6,3.5,2,2,0.67,5459.770115,32.63,27.57682635,25.71,1.231995097,1.457745699,3890.397543,1447.614841,1365.11035,94.27727627,1.726716418
225,105+10458_AM,105+10458,AM,2016,12,0.348,0.6,8.5,4,1,0.66,1162.486938,26.12,16.3825,12.35,1.516079632,2.41721349,1161.201576,308.2800486,282.1633024,19.01511045,1.399545455
226,105+10459_AM,105+10459,AM,2016,1,0.348,0.6,3.5,3,2,0.16,4022.988506,21.91,15.93923611,10,0.438156093,0.602287333,3516.372157,2589.35693,2391.56941,194.17688,7.39
227,105+10460_AM,105+10460,AM,2016,5,0.348,0.6,3.5,3,2,0.4867,4022.988506,21.72,14.18437111,10,1.344475138,2.058744782,3885.537682,2566.750348,2372.45698,165.1584366,3.831197863
228,105+10461_AM,105+10461,AM,2016,1,0.348,0.6,3.5,3,2,0.05,4022.988506,24.11,13.82628895,7.78,0.124429697,0.216977962,4277.63703,2466.49683,2275.50174,168.27115,1.57
229,105+10462_AM,105+10462,AM,2016,1,0.348,0.6,3.5,3,2,0.11,4022.988506,24.74,15.16845329,11.362,0.266774454,0.435113579,4081.341693,1635.94714,1482.8144,172.05628,3.45
230,105+10463_AM,105+10463,AM,2016,2,0.348,0.6,3.5,3,2,0.13,4022.988506,23.28,13.18796273,9.304,0.335051546,0.591448441,4312.553272,2356.950421,2153.625285,183.9788169,3.348461538
231,105+10464_AM,105+10464,AM,2016,2,0.348,0.6,3.5,3,2,0.1,4022.988506,20.19,10.13075188,7,0.29717682,0.59225614,4645.743697,2404.871705,2145.78139,196.906855,2.73
232,105+10465_AM,105+10465,AM,2016,2,0.348,0.6,3.5,3,1.333333333,0.12,2681.992337,16.28,7.829574468,4.35,0.442260442,0.919590206,3171.84226,299.9920933,208.57098,38.47722333,4.76
233,105+10466_AM,105+10466,AM,2016,2,0.348,0.6,3.5,3,1,0.13,1867.816092,18.11,6.793443526,5,0.43070127,1.148165871,2500.579725,312.6813885,199.5911685,59.96480154,20.74769231
234,105+10468_AM,105+10468,AM,2016,1,0.348,0.6,3.5,3,1,0.12,1867.816092,21.11,7.110675,4,0.341070583,1.012562099,2622.862633,366.77893,214.49431,67.39316,11.19
235,105+10469_AM,105+10469,AM,2016,2,0.348,0.6,3.5,3,1,0.17,1867.816092,19.01,10.31749235,8,0.536559705,0.988612315,2058.040988,665.69281,485.95773,55.37651,0.159670588
237,105+10471_AM,105+10471,AM,2016,1,0.348,0.6,3.5,3,1,0.11,1867.816092,22.17,10.84663462,7.898,0.297699594,0.608483667,2188.047564,435.35651,235.88905,12.40755,1.77
238,105+10472_AM,105+10472,AM,2016,1,0.348,0.6,3.5,3,1,0.07,1867.816092,19.22,6.380252366,3,0.218522373,0.658281171,2639.345358,615.04871,372.66017,30.35487,1.74
239,105+10473_AM,105+10473,AM,2016,2,0.348,0.6,3.5,3,2,0.17,3735.632184,18.9,7.846553525,5.782,0.53968254,1.299933782,4767.263028,1441.297927,1046.374742,114.9474902,4.062647059
240,105+10474_AM,105+10474,AM,2016,1,0.348,0.6,3.5,3,2,0.1,3735.632184,21.73,10.07503333,8,0.276115969,0.595531528,4506.351347,1077.37671,740.30451,102.9522,4.47
241,105+10475_AM,105+10475,AM,2016,1,0.348,0.6,3.5,3,2,0.09,3735.632184,20.62,7.703776224,6,0.261881668,0.70095494,5010.405389,2671.57935,2072.38944,245.81281,5.66
242,105+10476_AM,105+10476,AM,2016,1,0.348,0.6,3.5,3,2,0.04,3735.632184,20.81,7.950361446,4.55,0.115329169,0.301873068,4959.279398,3715.69556,2983.75481,299.57462,4.71
243,105+10477_AM,105+10477,AM,2016,1,0.348,0.6,3.5,3,2,0.06,3735.632184,18.8,6.189830867,4,0.191489362,0.58159909,5297.210322,3715.69556,2983.75481,291.18462,3.68
244,105+10478_AM,105+10478,AM,2016,1,0.348,0.6,3.5,3,2,0.05,3735.632184,22.74,6.954865471,4,0.131926121,0.4313527,5463.264097,3037.99194,2401.38918,249.52176,15.12
245,105+10479_AM,105+10479,AM,2016,1,0.348,0.6,3.5,3,2,0.1,3735.632184,23.81,8.749892934,5,0.25199496,0.685722676,5048.10208,3675.91455,2859.43779,355.45996,21.83
246,105+10480_AM,105+10480,AM,2016,1,0.348,0.6,3.5,3,2,0.0736,3735.632184,21.45,7.257131783,3.174,0.205874126,0.608504866,5235.757353,3974.88306,3440.42919,308.85066,20.95
247,105+10482_AM,105+10482,AM,2016,1,0.348,0.6,3.5,3,2,0.07,3735.632184,20.42,6.798717949,4,0.205680705,0.61776353,5272.000641,2448.09546,1697.22804,372.77731,28.94
248,105+10483_AM,105+10483,AM,2016,1,0.348,0.6,3.5,3,2,0.07,3735.632184,20.11,7.561968912,5,0.208851318,0.555410905,4995.623098,2242.13037,1571.80672,342.74714,27.42
249,105+10484_AM,105+10484,AM,2016,4,0.348,0.6,3.5,3,2,0.21,3735.632184,17.43,7.08651341,5.782,0.722891566,1.778025281,4815.856784,1167.461473,807.5050876,220.1313914,30.77238095
250,105+10486_AM,105+10486,AM,2016,3,0.348,0.6,3.5,2,1,0.13,2586.206897,18.74,10.171,6.8,0.416221985,0.766886245,2849.586896,113.0311585,88.13858615,10.40924462,0.426153846
251,105+10497_AM,105+10497,AM,2016,5,0.348,0.6,8.5,4,1,0.3,1724.137931,15.23,11.38766667,10,1.181877873,1.580657436,1611.243972,103.622076,81.861708,20.377458,0.436
252,105+10498_AM,105+10498,AM,2016,6,0.348,0.6,8.5,4,1,0.39,862.0689655,16.32,11.45057143,10,1.433823529,2.043566135,827.8539535,119.7700272,104.838959,15.32436769,0.855897436
253,105+10507_AM,105+10507,AM,2016,2,0.348,0.6,3.5,2,4,0.12,10344.82759,25.6,12.66518814,10.34,0.28125,0.56848741,12042.66104,3129.46932,2796.17192,211.99496,9.333333333
254,105+10508_AM,105+10508,AM,2016,3,0.348,0.6,3.5,2,5,0.12,12931.03448,25.97,12.60708102,8.67,0.277242973,0.571107617,15214.00044,4697.396482,4367.670648,264.2251983,8.731666667
255,105+10509_AM,105+10509,AM,2016,3,0.348,0.6,3.5,2,5,0.12,12931.03448,26.92,13.77157205,8.33,0.267459138,0.52281613,14766.34468,4730.680177,4388.701743,261.36723,7.433333333
256,105+10510_AM,105+10510,AM,2016,3,0.348,0.6,3.5,2,6,0.12,14655.17241,26.77,13.62800218,8.18,0.268957789,0.528323954,16783.02901,4247.769367,3952.71814,284.54918,10.64
257,105+10511_AM,105+10511,AM,2016,2,0.348,0.6,3.5,2,6,0.13,14655.17241,26.81,12.08802617,8.466,0.290936218,0.645266637,17940.57982,4286.687989,3969.093159,451.9449362,30.62
258,105+10513_AM,105+10513,AM,2016,3,0.348,0.6,3.5,2,3.5,0.08,9051.724138,23.53,8.126907583,5.88,0.2039949,0.590630563,12573.45271,2649.406766,2399.754,183.28742,3.285
259,105+10514_AM,105+10514,AM,2016,2,0.348,0.6,3.5,2,4,0.06,10344.82759,23.09,7.647235294,5.17,0.15591165,0.470758367,14632.36412,4933.56445,4397.521955,373.42555,5.095
260,105+10515_AM,105+10515,AM,2016,2,0.348,0.6,3.5,2,4,0.06,10344.82759,24.53,12.52757794,7,0.146759071,0.287366003,11824.82813,5150.880125,4629.612015,329.257365,2.955
261,105+10516_AM,105+10516,AM,2016,6,0.348,0.6,3.5,2,4.769230769,0.26,12334.21751,30.19,14.37046307,7.942,0.516727393,1.085560008,14669.58467,6918.132097,6228.623932,520.1255227,5.135384615
262,105+10517_AM,105+10517,AM,2016,2,0.348,0.6,3.5,2,5,0.06,12931.03448,28.93,18.02105975,12.39,0.124438299,0.199766276,12963.83669,7297.01172,6631.920535,560.05811,3.2
263,105+10518_AM,105+10518,AM,2016,6,0.348,0.6,3.5,2,3.333333333,0.18,8620.689655,27.21,15.85578947,8.18,0.3969129,0.681139215,9067.550014,6625.173665,5968.80882,526.30699,5.313333333
264,105+10519_AM,105+10519,AM,2016,2,0.348,0.6,3.5,2,3,0.06,7758.62069,29.33,16.18405251,9.78,0.122741221,0.222441196,8460.016218,5886.78662,5292.87141,472.60837,4.4
265,105+10520_AM,105+10520,AM,2016,5,0.348,0.6,3.5,2,3,0.18,7758.62069,30.39,17.71572398,11.988,0.355380059,0.609627922,8158.621912,5234.928223,4691.90363,469.0126417,6.188333333
266,105+10521_AM,105+10521,AM,2016,2,0.348,0.6,3.5,2,3,0.06,7758.62069,29.4,17.09597122,10.178,0.12244898,0.210575928,8172.531604,5513.99536,4957.61524,500.738,7.035
267,105+10522_AM,105+10522,AM,2016,1,0.348,0.6,3.5,2,3,0.07,7758.62069,26.77,16.48026284,10.26,0.156892043,0.254850304,7847.371358,5483.82813,4907.38964,569.04593,19.05
268,105+10523_AM,105+10523,AM,2016,6,0.348,0.6,3.5,2,3,0.36,7758.62069,28.23,21.79034198,19,0.765143464,0.991264847,6337.418388,4857.906332,4374.769918,450.8401933,9.555
269,105+10524_AM,105+10524,AM,2016,7,0.348,0.6,3.5,2,3,0.39,7891.246684,27.75,19.24593709,14.978,0.843243243,1.215841031,7230.769549,4244.490962,3829.512541,335.4765577,7.035641026
270,105+10527_AM,105+10527,AM,2016,1,0.348,0.6,3.5,2,2,0.09,5172.413793,17.55,8.97431221,6,0.307692308,0.601717421,5908.004849,4493.9458,4041.00229,384.73779,6.02
271,105+10528_AM,105+10528,AM,2016,2,0.348,0.6,3.5,2,2,0.18,4885.057471,19.07,12.63901961,9.47,0.566334557,0.854496657,4660.324089,2681.864505,2350.44363,261.76505,3.59
